FID,id,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Brachiopod,Bryozoan,Cephalochordate_Branchiostomatidae,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Coelenterate,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Copepod_Siphonostomatoida,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Hemichordata,Isopod,Mollusc_Bivalvia,Mollusc_Gastropod,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2981,1093,Yongala,-19.3085,147.6184,2014-03-17T14:15:00Z,2014,3,17,14:15:00,0,136.0122,938.4844,0,0,0,0,13.6012,0,122.411,40.8037,0,0,13.6012,0,13.6012,0,0,4950.8447,5494.894,516.8464,0,353.6318,0,0,0,27.2024,68.0061,0,0,0,0,0,0,13.6012,190.4171,149.6134,0,0,13.6012,0,0,13.6012,0,122.411,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2980,1094,Port Hacking,-34.1192,151.2267,2014-03-18T10:52:00Z,2014,3,18,10:52:00,0,26.5224,54.8129,0,0,0,0,0,0,8.8408,1.7682,3.5364,12.3772,3.5363,0,1.7682,0,0,521.6073,233.3971,58.3494,74.2627,164.4391,0,0,0,1.7682,1.7682,0,0,1.7682,0,12.3771,0,0,8.8408,56.5811,0,0,0,24.7542,7.0727,0,0,10.6089,0,0,0,17.6816,0,1.7682,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297f,1095,Maria Island,-42.5967,148.2333,2014-03-19T11:05:00Z,2014,3,19,11:05:00,0,0,7.0726,0,0,0,0,0,0,18.8604,0,0,2.3575,0,0,2.3575,0,0,872.2913,275.8328,28.2903,11.7877,80.1565,0,0,0,9.4301,2.3575,0,2.3575,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2292,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297e,1096,Rottnest Island,-32,115.4167,2014-03-19T12:43:00Z,2014,3,19,12:43:00,0,15.717,345.7733,0,0,0,86.4433,0,0,39.2924,15.717,0,440.0751,0,0,7.8585,0,0,2742.6111,1115.9049,117.8774,0,298.6226,0,7.8585,0,23.5755,23.5755,0,0,0,0,23.5755,0,0,86.4433,227.8961,0,0,0,0,0,0,117.8773,15.717,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297d,1097,Darwin,-12.4,130.768,2014-04-04T08:25:00Z,2014,4,4,08:25:00,0,13.0975,52.3899,0,0,0,0,0,0,117.8773,26.195,0,0,0,0,13.0975,0,0,7229.8057,3758.9751,1244.2603,0,275.0468,0,0,0,497.704,78.5849,0,0,0,0,39.2924,0,26.1949,1231.1626,1270.4551,0,0,0,0,392.9242,0,0,209.5595,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297c,1098,North Stradbroke,-27.345,153.562,2014-04-04T11:00:00Z,2014,4,4,11:00:00,6.4297,32.1484,205.7494,0,0,0,6.4297,0,0,38.578,0,0,0,3.2148,0,0,0,0,909.7977,244.3273,115.734,0,225.0381,0,3.2148,0,0,16.0742,0,0,0,0,3.2148,0,0,106.0895,45.0076,0,0,3.2148,3.2148,9.6445,0,0,9.6445,0,0,0,9.6445,0,3.2148,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297b,1099,Maria Island,-42.5967,148.2333,2014-04-08T11:05:00Z,2014,4,8,11:05:00,0.5239,0.5239,15.717,0,0,0,0,0,0,2.6195,0,0.5239,20.4321,0,0,0,0,0,134.6422,27.7667,4.1912,6.2868,22.0038,0,0,0,0.5239,1.0478,0,0.5239,0,0,0,0,0,0,4.1912,0,0,0,0,1.0478,0,0,0,0,0,0,0,0,4.7151,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-297a,1100,Port Hacking,-34.1192,151.2267,2014-04-28T11:11:00Z,2014,4,28,11:11:00,0,3.5363,123.7711,0,0,0,0,0,0,17.6816,3.5363,3.5363,3.5363,0,0,0,0,0,1124.549,544.5928,84.8716,0,275.8326,0,0,0,7.0726,3.5363,0,0,0,0,21.2179,0,0,70.7264,109.6258,0,0,0,7.0726,10.609,0,0,28.2905,7.0726,0,0,17.6816,0,0,3.5363,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2979,1101,Yongala,-19.3085,147.6184,2014-05-01T11:44:00Z,2014,5,1,11:44:00,0,81.6073,367.233,0,0,0,0,0,0,367.2331,27.2024,13.6012,0,68.006,0,13.6012,0,0,5304.4766,4080.3669,503.2452,0,557.6499,0,13.6012,0,54.4049,81.6073,0,0,0,0,0,0,0,231.2208,707.2635,0,0,40.8037,13.6012,13.6012,0,13.6012,95.2085,0,0,0,40.8036,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2978,1102,North Stradbroke,-27.345,153.562,2014-05-07T10:40:00Z,2014,5,7,10:40:00,0,96.4451,266.8313,0,0,0,0,0,0,16.0741,3.2148,0,0,9.6445,0,3.2148,0,0,668.6855,353.6318,45.0077,0,218.6087,0,0,0,6.4297,0,0,0,0,3.2148,22.5038,0,3.2148,28.9335,99.6598,0,0,0,0,6.4297,0,0,9.6445,0,22.5038,0,12.8594,0,3.2148,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2977,1103,Kangaroo Island,-35.8322,136.4473,2014-05-07T13:46:00Z,2014,5,7,13:46:00,0,0,17.6816,0,0,0,56.5811,0,0,3.5363,3.5363,0,3.5363,0,0,0,0,0,611.7829,339.4865,215.7154,0,130.8438,0,0,0,7.0726,7.0726,0,0,0,0,3.5363,0,3.5363,144.989,24.7542,0,0,0,42.4358,0,0,3.5363,3.5363,0,0,0,0,0,0,3.5363,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2976,1104,Maria Island,-42.5967,148.2333,2014-05-16T10:25:00Z,2014,5,16,10:25:00,1.1788,0,4.7151,0,0,0,0,0,0,12.9665,0,0,0.5894,0.5894,0,0.5894,0,0,132.612,54.813,1.1788,1.1788,67.7796,0,0,0,4.7151,0,2.3575,0,0,0,0,0,0.5894,1.7682,1.1788,0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2975,1105,Port Hacking,-34.1192,151.2267,2014-05-16T10:50:00Z,2014,5,16,10:50:00,1.4145,22.6324,173.9868,0,0,0,1.4145,0,0,26.876,4.2435,0,1.4145,9.9017,0,1.4145,0,0,697.3619,386.1659,80.628,0,212.1789,0,1.4145,0,4.2436,0,0,0,0,1.4145,21.2179,0,4.2436,16.9743,29.7051,0,0,0,0,8.4872,0,0,29.705,0,0,0,7.0727,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2974,1106,Rottnest Island,-32,115.4167,2014-05-19T12:36:00Z,2014,5,19,12:36:00,7.8585,7.8585,227.896,0,0,0,110.0188,0,0,62.8679,0,15.717,110.0187,15.717,0,23.5755,0,0,2349.687,1155.1971,196.4622,0,212.1793,0,7.8585,0,15.717,7.8585,0,0,0,0,94.3018,0,7.8585,62.8679,78.5849,0,0,0,0,0,0,7.8585,31.434,0,7.8585,0,23.5755,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2973,1107,Yongala,-19.3085,147.6184,2014-05-27T13:02:00Z,2014,5,27,13:02:00,0,61.2055,476.0428,0,0,0,0,0,0,176.8159,0,0,0,34.003,0,0,0,0,1414.5271,1013.2911,421.6378,0,142.8127,0,0,0,6.8006,13.6012,0,0,0,0,6.8006,0,0,285.6257,170.0153,0,0,0,0,0,6.8006,6.8006,68.0061,0,0,13.6012,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2972,1108,Port Hacking,-34.1192,151.2267,2014-06-13T10:48:00Z,2014,6,13,10:48:00,0,21.8742,116.662,0,0,0,0,0,0,25.5198,54.6854,7.2914,14.5828,7.2914,0,7.2914,0,0,896.8398,535.9162,164.0562,0,320.8207,0,0,0,0,0,0,3.6457,0,3.6457,113.0163,0,0,18.2284,43.7482,0,0,0,204.1586,7.2914,0,0,32.8112,0,0,0,21.8741,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2971,1109,Maria Island,-42.5967,148.2333,2014-06-19T11:35:00Z,2014,6,19,11:35:00,0,0,5.1866,0,0,0,0.4715,0,0,9.4302,0,0,0,0,0,0,0,0,137.6805,30.6481,4.2435,2.3575,32.0625,0,0,0,0.4715,0,6.6011,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2970,1110,North Stradbroke,-27.345,153.562,2014-06-23T10:40:00Z,2014,6,23,10:40:00,0,180.0307,205.7494,0,0,0,6.4297,0,0,32.1483,12.8593,0,0,6.4297,0,0,0,0,1334.1562,507.9438,80.3709,0,414.7136,0,0,0,0,6.4297,0,0,6.4297,0,45.0077,0,0,32.1483,51.4373,0,0,0,0,12.8594,0,0,32.1483,0,0,0,19.289,0,6.4297,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296f,1111,Yongala,-19.3085,147.6184,2014-06-24T11:26:00Z,2014,6,24,11:26:00,0,65.2859,179.5361,0,0,0,0,0,0,32.6429,10.881,5.4405,0,0,0,5.4405,0,0,1222.556,819.9593,68.3947,0,67.6178,0,0,0,0,38.0834,0,0,0,0,0,0,5.4405,59.8454,87.0478,0,0,5.4405,0,10.881,0,0,21.762,0,5.4405,5.4405,10.881,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296e,1112,Rottnest Island,-32,115.4167,2014-06-24T13:26:00Z,2014,6,24,13:26:00,7.8585,23.5755,220.0376,0,0,0,47.1509,0,0,39.2924,7.8585,0,7.8585,55.0095,0,31.4339,0,0,2168.9421,856.5749,246.2325,0,458.4118,0,0,0,15.717,0,0,0,0,0,47.1509,0,0,70.7264,117.8773,0,0,0,0,0,0,0,62.8678,0,7.8585,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296d,1113,Darwin,-12.4,130.768,2014-07-03T11:30:00Z,2014,7,3,11:30:00,0,0,22.102,0,0,22.102,29.4693,0,0,58.9386,22.102,0,0,7.3673,0,14.7347,0,0,1760.7916,648.3249,324.1625,0,191.5506,0,0,0,14.7347,22.102,0,22.102,0,0,0,0,0,169.4486,309.4279,0,0,0,0,58.9386,0,0,36.8366,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296c,1114,Maria Island,-42.5967,148.2333,2014-07-03T11:45:00Z,2014,7,3,11:45:00,0,0,0.7858,0,0,0,0.7858,0,0,5.108,0,1.1788,0,0,0,0,0,0,113.1619,19.6462,1.5717,1.9646,18.0742,0,0,0,1.1788,0,22.3967,2.7504,0,0,0,0,0,0.7858,0.3929,0,0,0,0,0.3929,0,0,0.3929,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296b,1115,Kangaroo Island,-35.8322,136.4473,2014-07-13T16:21:00Z,2014,7,13,16:21:00,0,0,77.799,0,3.5363,0,10.609,0,0,3.5363,17.6816,0,0,3.5363,0,0,0,0,1159.9122,371.3135,127.3075,0,258.1512,0,0,0,10.6089,3.5363,0,10.609,0,0,0,0,0,14.1453,7.0726,0,0,0,134.3801,0,0,0,3.5363,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-296a,1116,Port Hacking,-34.1192,151.2267,2014-07-16T11:02:00Z,2014,7,16,11:02:00,0,77.799,109.6259,0,0,0,0,0,0,21.2179,70.7263,3.5363,7.0726,7.0726,0,3.5363,0,0,933.5879,332.4138,24.7542,664.8278,385.4584,0,0,0,3.5363,7.0726,0,0,0,3.5363,3.5363,0,0,3.5363,35.3631,0,0,0,10.609,7.0726,0,0,35.3631,0,0,0,21.2179,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2969,1117,Yongala,-19.3085,147.6184,2014-07-17T11:02:00Z,2014,7,17,11:02:00,0,13.6012,435.2391,0,0,0,6.8006,0,0,88.4079,0,13.6012,0,6.8006,0,6.8006,0,0,1917.7725,1455.3307,530.4476,0,163.2145,0,0,0,6.8006,6.8006,0,0,0,0,6.8006,0,13.6012,47.6043,251.6226,0,0,0,6.8006,54.4049,0,0,20.4018,0,6.8006,0,54.4049,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2968,1118,North Stradbroke,-27.345,153.562,2014-07-25T11:00:00Z,2014,7,25,11:00:00,0,77.1561,302.1944,0,0,0,0,0,0,6.4297,32.1483,6.4297,0,12.8594,0,0,0,0,1356.6599,620.4629,199.3196,0,343.9872,0,0,0,6.4297,6.4297,0,0,0,0,45.0077,0,6.4297,32.1483,115.7341,0,0,0,6.4297,25.7187,0,0,25.7187,0,0,0,25.7186,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2967,1119,Rottnest Island,-32,115.4167,2014-07-30T12:12:00Z,2014,7,30,12:12:00,7.8585,110.0188,943.0181,0,0,0,55.0094,0,0,15.717,15.717,0,0,0,0,0,0,0,1136.861,874.9114,149.3114,0,261.9496,0,0,0,0,0,0,0,0,0,39.2924,0,7.8585,0,102.1604,0,0,0,0,7.8585,0,0,7.8585,0,7.8585,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2966,1120,Maria Island,-42.5967,148.2333,2014-08-07T12:07:00Z,2014,8,7,12:07:00,0,0,2.2102,0,0,0,0,0,0,2.4313,0,0,0,0.221,0,0.221,0,0,53.9285,13.2613,1.7681,4.4204,8.8407,0,0,0,0.442,0,6.1886,3.7573,0,0,5.7465,0,0,0.221,0.442,0,0,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2965,1121,Yongala,-19.3085,147.6184,2014-08-20T11:56:00Z,2014,8,20,11:56:00,0,76.1668,685.5016,0,0,0,0,0,0,32.6429,5.4405,0,0,0,0,0,0,0,723.5852,611.1484,32.643,0,128.7583,0,5.4405,0,0,16.3215,0,0,10.881,0,5.4405,0,5.4405,27.2024,168.6552,0,0,0,0,38.0835,0,5.4405,16.3215,0,0,0,0,0,5.4405,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2964,1122,Maria Island,-42.5967,148.2333,2014-08-21T11:55:00Z,2014,8,21,11:55:00,0.943,0,1.886,0,0,0,0,0,0,0.943,0,0,0,0,0,1.886,0,0,322.512,57.524,9.4302,9.4302,13.2022,0,0,0,1.886,0,13.2023,8.4872,0,0.943,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2963,1123,Port Hacking,-34.1192,151.2267,2014-08-25T10:52:00Z,2014,8,25,10:52:00,0,3.5364,5.3045,0,0,0,0,0,0,10.609,19.4498,7.0726,26.5224,12.3772,0,3.5363,0,0,361.8832,425.5369,24.1649,0,110.2154,0,1.7682,0,0,0,0,0,1.7682,0,0,0,0,3.5363,14.1454,0,0,0,751.4676,0,0,0,53.0449,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2962,1124,North Stradbroke,-27.345,153.562,2014-09-01T10:24:00Z,2014,9,1,10:24:00,0,41.1499,228.8962,0,0,0,0,0,2.5719,20.575,7.7156,2.5719,0,15.4312,0,0,0,0,1031.3193,372.9207,257.1867,0,252.0431,0,0,0,5.1437,12.8593,0,0,2.5719,0,33.4343,0,0,18.0031,128.5934,0,0,0,0,2.5719,0,0,7.7156,5.1437,2.5719,0,51.4373,0,2.5719,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2961,1125,Rottnest Island,-32,115.4167,2014-09-02T12:06:00Z,2014,9,2,12:06:00,0,23.5755,282.9054,0,0,0,330.0563,0,0,31.4339,47.151,31.4339,0,7.8585,0,15.717,0,0,3046.4727,1445.9611,214.7987,0,406.0218,0,0,0,15.717,86.4433,0,0,0,0,31.4339,0,31.4339,188.6036,117.8773,0,0,39.2924,0,0,0,0,70.7264,0,0,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2960,1126,Darwin,-12.4,130.768,2014-09-06T12:33:00Z,2014,9,6,12:33:00,0,44.204,1340.8539,0,0,14.7347,44.204,0,0,44.204,206.2853,0,0,14.7347,0,0,0,0,1714.132,1999.002,289.7816,0,201.3737,0,0,0,14.7347,0,0,0,0,0,73.6733,0,44.204,766.2022,1385.0579,0,0,0,0,397.8358,0,14.7347,147.3466,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295f,1127,Yongala,-19.3085,147.6184,2014-09-10T10:55:00Z,2014,9,10,10:55:00,0,285.6257,1020.0917,0,0,0,0,0,0,108.8097,108.8098,0,0,13.6012,0,0,0,0,1734.1559,1618.5457,52.1379,0,194.9508,0,0,0,0,13.6012,0,0,13.6012,0,0,0,13.6012,81.6073,448.8403,0,0,13.6012,0,27.2024,0,0,40.8037,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295e,1128,Port Hacking,-34.1192,151.2267,2014-09-11T11:25:00Z,2014,9,11,11:25:00,1.8042,1.8042,12.6297,0,0,0,0,0,0,9.0212,16.2382,5.4127,57.7358,5.4127,0,0,0,0,259.8111,198.4669,41.4975,0,137.1222,0,0,0,0,77.5825,0,0,0,0,0,1.8042,0,0,28.8679,0,0,0,9237.7285,0,0,0,21.6509,0,0,0,0,0,173.2074,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295d,1129,Maria Island,-42.5967,148.2333,2014-09-16T09:28:00Z,2014,9,16,09:28:00,0,0,386.6374,0,0,0,4.7151,0,0,0,42.4358,4.7151,28.2906,9.4302,0,0,0,0,1621.9915,386.6374,18.8604,70.7264,14.1453,0,0,0,0,37.7207,0,42.4358,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,33.0056,0,0,0,4.7151,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295c,1130,North Stradbroke,-27.345,153.562,2014-09-17T10:45:00Z,2014,9,17,10:45:00,6.4297,19.289,257.1868,0,0,0,6.4297,0,0,12.8593,0,0,520.8032,6.4297,0,6.4297,0,0,990.1694,880.8647,623.6779,0,520.8033,0,0,0,6.4297,38.578,0,0,12.8593,0,25.7187,0,0,90.0154,392.2098,0,0,0,0,6.4297,0,0,12.8594,0,0,0,289.3351,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295b,1131,Rottnest Island,-32,115.4167,2014-09-19T13:07:00Z,2014,9,19,13:07:00,5.239,0,115.2578,0,0,0,47.1509,0,0,5.239,15.717,10.478,0,5.239,0,0,0,0,963.9743,670.5907,209.5596,0,146.6918,0,0,0,20.956,0,0,0,0,0,41.9119,0,10.478,99.5408,52.3899,0,0,5.239,0,5.239,0,0,15.717,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-295a,1132,Rottnest Island,-32,115.4167,2014-10-14T12:06:00Z,2014,10,14,12:06:00,7.8585,0,165.0282,0,0,0,39.2924,0,0,0,0,0,385.0657,0,0,0,0,0,1972.4794,601.1741,137.5235,0,98.231,0,0,0,15.717,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2959,1133,Yongala,-19.3085,147.6184,2014-10-14T12:22:00Z,2014,10,14,12:22:00,0,2693.0422,163.2147,0,0,0,0,0,0,163.2147,0,27.2024,0,27.2024,0,0,0,0,2767.8489,1693.3523,1530.1375,0,163.2145,0,0,0,54.4049,95.2086,0,0,0,0,13.6012,0,0,13.6012,598.4537,0,0,0,13.6012,27.2024,0,13.6012,27.2024,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2958,1134,North Stradbroke,-27.345,153.562,2014-10-20T11:05:00Z,2014,10,20,11:05:00,0,51.4373,147.8824,0,0,0,0,0,0,25.7187,0,6.4297,173.6011,19.289,0,6.4297,0,0,790.8491,536.8771,157.5269,0,189.6752,0,0,0,6.4297,38.578,0,0,0,0,32.1483,0,0,115.734,417.9284,0,0,0,983.7394,0,0,0,32.1484,0,0,0,154.3121,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2957,1135,Port Hacking,-34.1192,151.2267,2014-10-22T11:08:00Z,2014,10,22,11:08:00,0,42.4359,403.1403,0,0,0,0,0,0,10.609,10.6089,0,792.1353,49.5084,0,3.5363,0,0,802.7441,1043.2139,113.1622,0,208.6427,0,0,0,0,84.8716,0,0,0,0,3.5363,0,0,14.1453,74.2626,0,0,0,2146.5449,0,0,0,17.6816,0,0,0,21.2179,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2956,1136,Kangaroo Island,-35.8322,136.4473,2014-10-29T11:35:00Z,2014,10,29,11:35:00,0,7.0726,251.0786,0,0,0,3.5363,0,0,14.1453,14.1453,0,28.2904,0,0,3.5363,0,0,261.6873,343.0228,169.7433,0,134.3801,0,0,0,14.1453,3.5363,0,0,0,633.0009,14.1453,0,0,14.1453,17.6816,0,0,0,67.19,0,0,0,0,0,0,0,3.5363,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2955,1137,Maria Island,-42.5967,148.2333,2014-10-30T09:45:00Z,2014,10,30,09:45:00,0.3929,0,0,0,0,0,0,0,0,2.3575,0,0,0,0.3929,0,2.7504,0,0,72.2975,77.0131,0.7858,1.9646,1.1787,0,0,0,1.5716,2.3575,0,3.1433,0,0.3929,0,0,0,3.5363,0.7858,0,0,0,0,0,0,0,0,0,0,0,0,0,25.933,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2954,1138,North Stradbroke,-27.345,153.562,2014-11-07T10:50:00Z,2014,11,7,10:50:00,0,160.7418,450.0768,0,0,0,0,0,0,12.8593,51.4373,0,12.8593,6.4297,0,12.8593,0,0,1253.785,626.8927,170.3862,0,276.4757,0,0,0,0,25.7187,0,0,6.4297,0,0,0,0,32.1483,205.7494,0,0,0,0,0,0,0,12.8593,0,45.0077,0,32.1483,0,19.289,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2953,1139,Port Hacking,-34.1192,151.2267,2014-11-13T10:30:00Z,2014,11,13,10:30:00,0,7.1804,215.4102,0,0,0,0,0,0,10.7705,3.5902,3.5902,43.082,7.1804,0,3.5902,0,0,746.7558,793.4277,64.6232,0,240.5413,0,0,0,0,3.5902,0,0,0,0,21.541,0,0,25.1312,75.3935,0,0,0,800.608,3.5902,0,0,3.5902,0,0,0,25.1312,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2952,1140,Rottnest Island,-32,115.4167,2014-11-19T10:26:00Z,2014,11,19,10:26:00,23.5755,7.8585,345.7733,0,0,0,31.4339,0,0,0,0,0,479.3676,0,0,0,0,0,1689.5741,1457.7489,98.231,0,216.1081,0,0,0,7.8585,0,0,7.8585,0,0,39.2924,0,0,55.0094,47.151,0,0,0,0,7.8585,0,0,0,0,0,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2951,1141,Yongala,-19.3085,147.6184,2014-11-21T09:36:00Z,2014,11,21,09:36:00,0,20.4018,326.4294,0,0,0,0,0,6.8006,102.0092,0,6.8006,6.8006,0,0,0,0,0,897.6806,856.8771,156.4142,380.8342,149.6133,0,0,0,13.6012,0,0,0,6.8006,0,0,0,0,13.6012,95.2085,0,0,0,0,0,6.8006,0,74.8067,0,0,0,0,0,13.6012,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2950,1142,Maria Island,-42.5967,148.2333,2014-11-28T09:33:00Z,2014,11,28,09:33:00,0,0,5.8939,0,0,0,0,0,0,20.0391,0,0,2.3576,0,7.0726,7.0727,0,0,365.4196,82.5141,2.3576,7.0726,5.8939,0,0,0,10.609,7.0726,4.715,114.3409,0,0,0,0,0,3.5363,8.2515,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,1.1788,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-294f,1143,Darwin,-12.4,130.768,2014-12-01T21:18:00Z,2014,12,1,21:18:00,0,0,19.6462,0,0,0,19.6462,0,0,19.6462,98.231,0,0,0,0,0,0,0,2062.8518,1591.3431,530.4477,0,137.5235,0,0,0,19.6462,0,0,0,0,0,0,0,19.6462,962.6643,1100.1877,0,0,0,0,137.5235,0,0,19.6462,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
