"","NRS_TRIP_CODE","Station","Latitude","Longitude","SampleDepth_m","StartTimeLocal","Biomass_mgm3","PROCHLOROCOCCUS_CELLSPERML","SYNECOCHOCCUS_CELLSPERML","PICOEUKARYOTES_CELLSPERML","SALINITY","SILICATE_UMOL_PER_L","NITRATE_UMOL_PER_L","PHOSPHATE_UMOL_PER_L","AMMONIUM_UMOL_PER_L","NITRITE_UMOL_PER_L","TCO2_UMOL_PER_KG","TALKALINITY_UMOL_PER_KG","OXYGEN_UMOL_PER_L","CPHL_C3","MG_DVP","CPHL_C2","CPHL_C1","CPHL_C1C2","CPHLIDE_A","PHIDE_A","PERID","PYROPHIDE_A","BUT_FUCO","FUCO","NEO","KETO_HEX_FUCO","PRAS","VIOLA","HEX_FUCO","ASTA","DIADCHR","DIADINO","DINO","ANTH","ALLO","MYXO","DIATO","ZEA","LUT","CANTHA","GYRO","DV_CPHL_B","CPHL_B","DV_CPHL_B_AND_CPHL_B","DV_CPHL_A","CPHL_A","DV_CPHL_A_AND_CPHL_A","ECHIN","PHYTIN_B","PHYTIN_A","LYCO","BETA_EPI_CAR","BETA_BETA_CAR","ALPHA_BETA_CAR","WaterDensity_kgm3","Temperature","PAR_umolm2s","Conductivity_Sm","SpecificConductivity_Sm","Salinity","Turbidity_NTU","Chlorophyll_mgm-3"
"57","NRSPHB20200520","Port Hacking",-34.11923,151.22667,"10",2020-05-20 10:01:00,NA,NA,NA,NA,NA,1,0.2,0.1,0.11,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","NRSPHB20200520","Port Hacking",-34.11923,151.22667,"0",2020-05-20 10:01:00,NA,NA,NA,NA,NA,1,0.1,0.11,0.11,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","NRSDAR20200511","Darwin",-12.4,130.76805,"0",2020-05-12 08:20:00,NA,NA,NA,NA,34.811,6,0.5,0.22,0.11,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","NRSDAR20200511","Darwin",-12.4,130.76805,"17",2020-05-12 08:20:00,NA,NA,NA,NA,34.81,5.6,0.5,0.29,0.17,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","NRSDAR20200511","Darwin",-12.4,130.76805,"WC",2020-05-12 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","NRSDAR20200511","Darwin",-12.4,130.76805,"20",2020-05-12 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","NRSDAR20200511","Darwin",-12.4,130.76805,"10",2020-05-12 08:20:00,NA,NA,NA,NA,34.809,5.6,0.4,0.3,0.12,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","NRSYON20200306","Yongala",-19.30847,147.61842,"20",2020-03-06 10:25:00,NA,NA,NA,NA,NA,2.7,0,0.02,0.05,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","NRSYON20200306","Yongala",-19.30847,147.61842,"26",2020-03-06 10:25:00,NA,NA,NA,NA,NA,2.4,0,0.06,0.07,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","NRSYON20200306","Yongala",-19.30847,147.61842,"WC",2020-03-06 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","NRSYON20200306","Yongala",-19.30847,147.61842,"0",2020-03-06 10:25:00,NA,NA,NA,NA,NA,4.7,0,0.04,0.07,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","NRSYON20200306","Yongala",-19.30847,147.61842,"10",2020-03-06 10:25:00,NA,NA,NA,NA,NA,2.7,0,0.02,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","NRSROT20200304","Rottnest Island",-32,115.41667,"WC",2020-03-04 09:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","NRSROT20200304","Rottnest Island",-32,115.41667,"40",2020-03-04 09:25:00,NA,NA,NA,NA,NA,1.8,0.9,0.14,0.12,0.11,NA,NA,205.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","NRSROT20200304","Rottnest Island",-32,115.41667,"10",2020-03-04 09:25:00,NA,NA,NA,NA,36.023,1.4,0.1,0.08,0.02,0.02,NA,NA,219.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","NRSROT20200304","Rottnest Island",-32,115.41667,"0",2020-03-04 09:25:00,NA,NA,NA,NA,36.005,1.5,0.1,0.07,0.06,0.03,NA,NA,219.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","NRSROT20200304","Rottnest Island",-32,115.41667,"30",2020-03-04 09:25:00,NA,NA,NA,NA,36.046,1.4,0.6,0.1,0.05,0.07,NA,NA,209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","NRSROT20200304","Rottnest Island",-32,115.41667,"20",2020-03-04 09:25:00,NA,NA,NA,NA,36.072,1.3,0.1,0.07,0.02,0.02,NA,NA,218.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","NRSROT20200304","Rottnest Island",-32,115.41667,"46",2020-03-04 09:25:00,NA,NA,NA,NA,35.973,1.9,1,0.13,0.15,0.12,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","NRSNSI20200228","North Stradbroke",-27.345,153.562,"50",2020-02-28 10:30:00,NA,NA,NA,NA,35.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","NRSNSI20200228","North Stradbroke",-27.345,153.562,"57",2020-02-28 10:30:00,NA,NA,NA,NA,35.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","NRSNSI20200228","North Stradbroke",-27.345,153.562,"20",2020-02-28 10:30:00,NA,NA,NA,NA,35.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","NRSNSI20200228","North Stradbroke",-27.345,153.562,"10",2020-02-28 10:30:00,NA,NA,NA,NA,35.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","NRSNSI20200228","North Stradbroke",-27.345,153.562,"WC",2020-02-28 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","NRSNSI20200228","North Stradbroke",-27.345,153.562,"0",2020-02-28 10:30:00,NA,NA,NA,NA,35.742,NA,NA,NA,NA,NA,NA,NA,NA,0.008,0,0.015,0,NA,0.043,0,0,0,0.004,0.008,0,0,0,0.001,0.02,0,NA,0.006,0,0,0,0,0,0.119,0,0,0,0,0,0,0.03,0.322,NA,0,0,0,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA
"82","NRSNSI20200228","North Stradbroke",-27.345,153.562,"30",2020-02-28 10:30:00,NA,NA,NA,NA,35.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","NRSNSI20200228","North Stradbroke",-27.345,153.562,"40",2020-02-28 10:30:00,NA,NA,NA,NA,35.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"10",2020-02-25 08:52:00,NA,NA,NA,NA,35.331,1.4,3.2,0.33,0.9,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"0",2020-02-25 08:52:00,NA,NA,NA,NA,34.124,0.5,0.8,0.12,0.78,0.11,1976.04,2257.69,NA,0.023,0,0.069,0,NA,0.062,0.105,0.017,0,0.003,0.111,0.004,0,0.01,0.003,0.025,0.008,NA,0.022,0,0,0.003,0,0,0.025,0.006,0,0,0,0.049,0.049,0,0.516,NA,0,0,0,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA
"86","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"20",2020-02-25 08:52:00,NA,NA,NA,NA,35.481,2.1,5.2,0.48,0.51,0.76,2100.57,2330.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"WC",2020-02-25 08:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"100",2020-02-25 08:52:00,NA,NA,NA,NA,35.207,NA,NA,NA,NA,NA,2139.26,2317.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"60",2020-02-25 08:52:00,NA,NA,NA,NA,35.423,NA,NA,NA,NA,NA,2119.1,2326.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"40",2020-02-25 08:52:00,NA,NA,NA,NA,35.541,3.2,8.4,0.66,0.38,0.44,2118.93,2331.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"75",2020-02-25 08:52:00,NA,NA,NA,NA,35.305,NA,NA,NA,NA,NA,2134.84,2326.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"25",2020-02-25 08:52:00,NA,NA,NA,NA,35.521,2.2,5.7,0.51,0.41,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"30",2020-02-25 08:52:00,NA,NA,NA,NA,35.58,2.1,6.2,0.53,0.53,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","NRSPHB20200224","Port Hacking",-34.11923,151.22667,"50",2020-02-25 08:52:00,NA,NA,NA,NA,35.449,3.5,9.6,0.71,0.23,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","NRSMAI20200223","Maria Island",-42.59667,148.23333,"20",2020-02-24 10:30:00,NA,NA,NA,NA,NA,0.2,0,0.1,0.03,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","NRSMAI20200223","Maria Island",-42.59667,148.23333,"0",2020-02-24 10:30:00,NA,NA,NA,NA,35.576,0.2,0,0.1,0.01,0,2067.02,2336.15,NA,0.028,0,0.05,0,NA,0.041,0,0.016,0,0.015,0.068,0.005,0,0.011,0.002,0.054,0,NA,0.017,0,0,0.003,0,0,0.019,0,0,0,0,0.042,0.042,0,0.328,NA,0,0,0,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA
"97","NRSMAI20200223","Maria Island",-42.59667,148.23333,"30",2020-02-24 10:30:00,NA,NA,NA,NA,35.583,0.2,0,0.12,0.09,0,2069.32,2337.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","NRSMAI20200223","Maria Island",-42.59667,148.23333,"40",2020-02-24 10:30:00,NA,NA,NA,NA,35.567,0.3,0.1,0.17,0.26,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","NRSMAI20200223","Maria Island",-42.59667,148.23333,"85",2020-02-24 10:30:00,NA,NA,NA,NA,35.313,3.5,8.3,0.67,0.05,0.17,2124.07,2320.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","NRSMAI20200223","Maria Island",-42.59667,148.23333,"10",2020-02-24 10:30:00,NA,NA,NA,NA,35.577,0.2,0,0.13,0.02,0,2065.94,2336.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","NRSMAI20200223","Maria Island",-42.59667,148.23333,"60",2020-02-24 10:30:00,NA,NA,NA,NA,35.327,2.2,5.6,0.5,0.05,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","NRSMAI20200223","Maria Island",-42.59667,148.23333,"75",2020-02-24 10:30:00,NA,NA,NA,NA,35.306,3.3,7.9,0.65,0,0.18,2120.33,2320.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","NRSMAI20200223","Maria Island",-42.59667,148.23333,"WC",2020-02-24 10:30:00,8.65219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","NRSMAI20200223","Maria Island",-42.59667,148.23333,"50",2020-02-24 10:30:00,NA,NA,NA,NA,35.507,0.7,1.4,0.22,0.28,0.13,2084.38,2333.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","NRSYON20200212","Yongala",-19.30847,147.61842,"0",2020-02-13 09:47:00,NA,NA,NA,NA,34.609,3,0,0,0.02,0.01,1950.9,2259.05,NA,0.007,0,0.015,0,NA,0.004,0,0.006,0,0.001,0.016,0,0,0,0.001,0.019,0,NA,0.02,0,0,0,0,0,0.071,0,0,0,0,0.012,0.012,0.002,0.187,NA,0,0,0,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA
"106","NRSYON20200212","Yongala",-19.30847,147.61842,"WC",2020-02-13 09:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","NRSYON20200212","Yongala",-19.30847,147.61842,"20",2020-02-13 09:47:00,NA,NA,NA,NA,35.308,0.4,0,0.1,0.02,0.01,2003.19,2309.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","NRSYON20200212","Yongala",-19.30847,147.61842,"10",2020-02-13 09:47:00,NA,NA,NA,NA,35.173,0.8,0,0.03,0.02,0,1983.05,2291.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","NRSYON20200212","Yongala",-19.30847,147.61842,"26",2020-02-13 09:47:00,NA,NA,NA,NA,35.307,0.4,0,0.08,0.01,0.01,2003.6,2310.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","NRSDAR20200204_0630","Darwin",-12.4,130.76805,"18",2020-02-04 16:01:00,NA,NA,NA,NA,34.443,5.4,1.3,0.31,0.1,0.5,1967.41,2254.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","NRSDAR20200204_0630","Darwin",-12.4,130.76805,"10",2020-02-04 16:01:00,NA,NA,NA,NA,34.435,5.3,1.2,0.28,0.08,0.44,1966.22,2257.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","NRSDAR20200204_0630","Darwin",-12.4,130.76805,"0",2020-02-04 16:01:00,NA,NA,NA,NA,34.398,4.9,0.8,0.23,0.02,0.25,1960.77,2253.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
