NRS_TRIP_CODE,SAMPLE_DEPTH_M,PROCHLOROCOCCUS_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_CELLSPERML,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_CELLSPERML,PICOEUKARYOTES_FLAG
NRSYON20100729,WC,95791.5,1,41307,1,1249.5,1
NRSYON20100817,WC,107100,1,33820.5,1,945,1
NRSYON20100817,WC,99771,1,32119.5,1,850.5,1
NRSYON20100909,WC,116550,1,51859.5,1,1375.5,1
NRSYON20100909,WC,122850,1,54610.5,1,1438.5,1
NRSYON20101101,WC,81700.5,1,34335,1,819,1
NRSYON20101101,WC,79380,1,34167,1,893,1
NRSYON20101208,WC,149100,1,36361.5,1,1008,1
NRSYON20101208,WC,127050,1,30208.5,1,1071,1
NRSYON20110118,WC,37380,1,72870,1,1711.5,1
NRSYON20110118,WC,40131,1,74319,1,1890,1
NRSYON20110217,WC,15739.5,1,206850,1,1438.5,1
NRSYON20110217,WC,19183.5,1,204750,1,1711.5,1
NRSYON20110323,WC,26901,1,223902,1,4882.5,1
NRSYON20110323,WC,28885.5,1,226800,1,7056,1
NRSYON20110414,WC,5512.5,1,121800,1,2625,1
NRSYON20110414,WC,6615,1,128100,1,2856,1
NRSYON20110527,WC,4788,1,105000,1,2352,1
NRSYON20110527,WC,7665,1,103299,1,2026.5,1
NRSYON20110616,WC,15109.5,1,55765.5,1,1165.5,1
NRSYON20110616,WC,11455.5,1,55524,1,2184,1
NRSYON20110720,WC,26313,1,73321.5,1,1764,1
NRSYON20110720,WC,20580,1,73857,1,1775,1
NRSYON20110908,WC,41485.5,1,16999.5,1,4200,1
NRSYON20110908,WC,43155,1,17766,1,3885,1
NRSYON20111027,WC,31983,1,21808.5,1,451.5,1
NRSYON20111027,WC,27804,1,18816,1,462,1
NRSYON20111213,WC,111457.5,1,21766.5,1,672,1
NRSYON20111213,WC,110369,1,22305,1,599,1
NRSYON20120112,WC,82372.5,1,45801,1,766.5,1
NRSYON20120112,WC,75484.5,1,45055.5,1,703.5,1
NRSYON20120112,WC,115594.5,1,20905.5,1,750,1
NRSYON20120208,WC,55671,1,36582,1,809,1
NRSYON20120208,WC,52644,1,36789,1,597,1
NRSYON20120402,WC,6132,1,149709,1,2037,1
NRSYON20120402,WC,4462.5,1,147756,1,1806,1
NRSYON20120424,WC,14847,1,140542.5,1,1732.5,1
NRSYON20120424,WC,15529.5,1,139849.5,1,1963.5,1
NRSYON20120604,WC,4378.5,1,119668.5,1,2898,1
NRSYON20120604,WC,6667.5,1,122136,1,2688,1
NRSYON20120615,WC,3696,1,96925.5,1,1270.5,1
NRSYON20120615,WC,4588.5,1,90195,1,1123.5,1
NRSYON20120726,WC,4883,1,41328,1,1071,1
NRSYON20120726,WC,4368,1,45560,1,945,1
NRSYON20120816,WC,22113,1,29316,1,1418,1
NRSYON20120816,WC,399,4,2142,4,11,4
NRSYON20120918,WC,11270,1,15582,1,1481,1
NRSYON20120918,WC,14186,1,26051,1,3392,1
NRSYON20121129,WC,45339,1,73532,1,1082,1
NRSYON20121129,WC,74109,1,77669,1,1659,1
NRSYON20121219,WC,44205,1,67809,1,882,1
NRSYON20121219,WC,42609,1,74361,1,1187,1
NRSYON20130131,WC,6951,1,79317,1,5880,1
NRSYON20130131,WC,6363,1,94227,1,6384,1
NRSYON20130220,WC,37821,1,100212,1,1176,1
NRSYON20130220,WC,43533,1,109326,1,1502,1
NRSYON20130416,WC,1911,1,163853,1,1974,1
NRSYON20130416,WC,1722,1,176085,1,2468,1
NRSYON20130515,WC,1586,1,196214,1,1145,1
NRSYON20130515,WC,1355,1,201978,1,1607,1
NRSYON20130611,WC,1544,1,87024,1,3612,1
NRSYON20130611,WC,1313,1,89565,1,4074,1
NRSYON20130719,WC,3644,1,87486,1,1764,1
NRSYON20130719,WC,1670,1,88011,1,1512,1
NRSYON20130808,WC,18270,1,76451,1,1523,1
NRSYON20130808,WC,14669,1,72618,1,1806,1
NRSYON20130912,WC,54947,1,89943,1,4893,1
NRSYON20130912,WC,50789,1,97041,1,6405,1
NRSYON20131015,WC,183635,1,87287,1,1596,1
NRSYON20131015,WC,107594,1,83843,1,1995,1
NRSYON20131114,WC,90489,1,71810,1,2048,1
NRSYON20131114,WC,106691,1,72356,1,2247,1
NRSYON20131205,WC,70098,1,121979,1,2688,1
NRSYON20131205,WC,70487,1,122115,1,2594,1
NRSYON20140122,WC,59294,1,102890,1,1502,1
NRSYON20140122,WC,58716,1,107048,1,1691,1
NRSYON20140220,WC,22544,1,124940,1,2342,1
NRSYON20140220,WC,16013,1,136836,1,2237,1
NRSYON20140317,WC,2541,1,130389,1,1953,1
NRSYON20140317,WC,1302,1,132458,1,2121,1
NRSYON20140501,WC,30177,1,91760,1,1460,1
NRSYON20140501,WC,19761,1,86961,1,1712,1
NRSYON20140527,WC,24980,1,11466,1,1250,1
NRSYON20140527,WC,27384,1,11351,1,1512,1
NRSYON20140624,WC,16674,1,73427,1,1260,1
NRSYON20140624,WC,15729,1,75285,1,1638,1
NRSYON20140717,WC,52952,1,32844,1,1628,1
NRSYON20140717,WC,54096,1,34020,1,1869,1
NRSYON20140820,WC,2927,1,17784,1,3489,1
NRSYON20140820,WC,3288,1,17792,1,3496,1
NRSYON20140910,WC,1669,1,10368,1,79,1
NRSYON20140910,WC,1581,1,5484,1,115,1
NRSYON20141014,WC,2197,1,33542,1,3996,1
NRSYON20141014,WC,2788,1,33750,1,4290,1
NRSYON20141120,WC,6067,1,36701,1,1896,1
NRSYON20141120,WC,6820,1,34168,1,1917,1
NRSYON20141209,WC,(null),0,(null),0,(null),0
NRSYON20141209,WC,(null),0,(null),0,(null),0
NRSYON20150119,WC,(null),0,(null),0,(null),0
NRSYON20150119,WC,(null),0,(null),0,(null),0
NRSYON20150224,WC,1795,1,52389,1,2136,1
NRSYON20150224,WC,1757,1,59793,1,2906,1
NRSYON20150324,WC,2250,1,32802,1,1507,1
NRSYON20150324,WC,2432,1,34807,1,1164,1
NRSYON20150430,WC,2479,1,85151,1,2501,1
NRSYON20150430,WC,2654,1,83122,1,2500,1
NRSYON20150601,WC,3386,1,77181,1,2451,1
NRSYON20150601,WC,2824,1,75938,1,2220,1
NRSYON20150618,WC,1560,1,41619,1,2022,1
NRSYON20150618,WC,2215,1,45644,1,2253,1
NRSYON20150804,WC,2238,1,22195,1,2140,1
NRSYON20150804,WC,1932,1,23095,1,2403,1
NRSYON20150825,WC,2469,1,32482,1,4268,1
NRSYON20150825,WC,3858,1,29597,1,3760,1
NRSYON20150923,WC,1106,1,26442,1,2776,1
NRSYON20150923,WC,1414,1,24757,1,2719,1
NRSYON20151027,WC,1874,1,43002,1,2339,1
NRSYON20151027,WC,1257,1,43223,1,2611,1
NRSYON20151111,WC,1358,1,27553,1,2818,1
NRSYON20151111,WC,1526,1,24669,1,2462,1
NRSYON20151203,WC,1271,1,49621,1,2966,1
NRSYON20151203,WC,1402,1,40874,1,3129,1
NRSYON20160122,WC,2734,1,58064,1,2640,1
NRSYON20160122,WC,2388,1,73166,1,2639,1
NRSYON20160215,WC,6881,1,44793,1,2621,1
NRSYON20160215,WC,4834,1,45057,1,2504,1
NRSYON20160321,WC,4324,1,87726,1,4054,1
NRSYON20160321,WC,2667,1,125289,1,4173,1
NRSYON20160503,WC,1745,1,130770,1,6671,1
NRSYON20160503,WC,1427,1,130622,1,6542,1
NRSYON20160601,WC,4603,1,35803,1,2301,1
NRSYON20160601,WC,1536,1,38839,1,2201,1
NRSYON20160624,WC,1735,1,93171,1,4669,1
NRSYON20160624,WC,1964,1,94688,1,3004,1
NRSYON20160725,WC,3562,1,59667,1,2163,1
NRSYON20160725,WC,2845,1,83169,1,2349,1
NRSYON20160823,WC,3876,1,35028,1,2407,1
NRSYON20160823,WC,5280,1,28686,1,2771,1
NRSYON20160927,WC,2801,1,30091,1,7411,1
NRSYON20160927,WC,9358,1,15613,1,7415,1
NRSYON20161012,WC,1221,1,39994,1,3584,1
NRSYON20161012,WC,1422,1,38312,1,3153,1
NRSYON20161108,WC,4243,1,38710,1,3390,1
NRSYON20161108,WC,(null),0,(null),0,(null),0
NRSYON20161207,WC,2606,1,75658,1,2790,1
NRSYON20161207,WC,2431,1,71108,1,2333,1
NRSYON20170120,WC,8040,1,45092,1,2421,1
NRSYON20170120,WC,6601,1,44880,1,2499,1
NRSYON20170220,WC,1293,1,177674,1,2700,1
NRSYON20170220,WC,953,1,166679,1,2504,1
NRSYON20170322,WC,1252,1,72243,1,3692,1
NRSYON20170322,WC,1659,1,68756,1,3848,1
NRSYON20170426,WC,834,1,129650,1,4381,1
NRSYON20170426,WC,734,1,61964,1,3642,1
NRSYON20170528,WC,16308,1,34583,1,17701,1
NRSYON20170528,WC,16089,1,49014,1,7432,1
NRSYON20170705,WC,2286,1,88186,1,6515,1
NRSYON20170705,WC,2473,1,85083,1,6327,1
NRSYON20170724,0,29331.94,5,25462.5,1,1545.83,1
NRSYON20170724,26,18073.61,5,23679.86,1,1290.97,1
NRSYON20170724,10,20141.69,5,22665,1,1324.29,1
NRSYON20170724,20,23009.61,5,30387.99,1,1457.46,1
NRSYON20170724,20,22952.22,5,23871.41,1,1277.68,1
NRSYON20170724,10,18111.31,5,21916.28,1,1374.76,1
NRSYON20170724,0,29928.89,5,21213.11,1,1557.11,1
NRSYON20170724,26,19059,5,23685.05,1,1324.29,1
NRSYON20170724,0,(null),0,(null),0,(null),0
NRSYON20170724,26,(null),0,(null),0,(null),0
NRSYON20170724,10,(null),0,(null),0,(null),0
NRSYON20170724,20,(null),0,(null),0,(null),0
NRSYON20170816,20,48565.62,1,22054.12,1,2248.24,1
NRSYON20170816,0,50140.28,1,22863.75,1,2123.33,1
NRSYON20170816,26,66579.26,1,21941.11,1,1954.81,1
NRSYON20170816,10,46555.29,1,17997.78,1,1891.37,1
NRSYON20170816,20,51386.11,1,23050.93,1,2178.7,1
NRSYON20170816,0,53755,1,22168.61,1,2110.69,1
NRSYON20170816,10,46020,1,17153.2,1,2034.12,1
NRSYON20170816,26,39120.37,1,21943.52,1,2010.19,1
NRSYON20170816,10,(null),0,(null),0,(null),0
NRSYON20170816,0,(null),0,(null),0,(null),0
NRSYON20170816,26,(null),0,(null),0,(null),0
NRSYON20170816,20,(null),0,(null),0,(null),0
NRSYON20170906,10,48617.59,1,38590.74,1,2804.63,1
NRSYON20170906,26,41154.63,1,38518.52,1,2852.78,1
NRSYON20170906,20,48423.63,1,42121.1,1,3238.12,1
NRSYON20170906,0,64734.29,1,33603.84,1,2708.78,1
NRSYON20170906,20,44060.97,1,40722.5,1,3033.33,1
NRSYON20170906,26,39584.58,1,38005.88,1,2843.01,1
NRSYON20170906,0,56579.95,1,33921.54,1,2700.41,1
NRSYON20170906,10,61900.69,1,36774.49,1,2359.26,1
NRSYON20170906,20,(null),0,(null),0,(null),0
NRSYON20170906,10,(null),0,(null),0,(null),0
NRSYON20170906,26,(null),0,(null),0,(null),0
NRSYON20170906,0,(null),0,(null),0,(null),0
NRSYON20171025,26,28186.53,1,61854.72,1,2414.03,1
NRSYON20171025,0,34197.22,1,25650.93,1,2888.89,1
NRSYON20171025,20,37122.22,1,66357.41,1,2787.04,1
NRSYON20171025,10,32161.83,1,37423.01,1,2688.37,1
NRSYON20171025,0,35563.92,1,25884.44,1,2581.31,1
NRSYON20171025,20,35008.08,1,72511.11,1,2048.48,1
NRSYON20171025,10,33814.27,1,39845.27,1,2421.67,1
NRSYON20171025,26,33048.04,1,63581.05,1,3048.2,1
NRSYON20171025,10,(null),0,(null),0,(null),0
NRSYON20171025,0,(null),0,(null),0,(null),0
NRSYON20171025,20,(null),0,(null),0,(null),0
NRSYON20171025,26,(null),0,(null),0,(null),0
NRSYON20171130,10,35608.7,1,73008.82,1,3319.08,1
NRSYON20171130,0,54303.41,1,77828.59,1,4475.85,1
NRSYON20171130,20,59450.6,1,84701.05,1,4290.39,1
NRSYON20171130,26,46934.37,1,84251.42,1,3832.82,1
NRSYON20171130,20,52897.75,1,86149.23,1,4351.62,1
NRSYON20171130,26,48309.95,1,77373.51,1,3997.42,1
NRSYON20171130,10,33208.68,1,70114.24,1,3391.44,1
NRSYON20171130,0,37244.44,1,83122.22,1,4622.22,1
NRSYON20171130,10,(null),0,(null),0,(null),0
NRSYON20171130,26,(null),0,(null),0,(null),0
NRSYON20171130,20,(null),0,(null),0,(null),0
NRSYON20171130,0,(null),0,(null),0,(null),0
NRSYON20171215,26,16273.57,1,88637.19,1,1681.64,1
NRSYON20171215,20,16526.75,1,92252.7,1,1664.31,1
NRSYON20171215,10,19605.05,1,92956.57,1,1733.33,1
NRSYON20171215,0,25199.24,1,78238.4,1,2061.49,1
NRSYON20171215,10,25995.81,1,84259.26,1,2212.72,1
NRSYON20171215,20,18358.26,1,94068.5,1,1714.49,1
NRSYON20171215,0,15336.85,1,95254.68,1,1801.98,1
NRSYON20171215,26,16052.59,1,91404.44,1,2253.33,1
NRSYON20171215,26,(null),0,(null),0,(null),0
NRSYON20171215,0,(null),0,(null),0,(null),0
NRSYON20171215,20,(null),0,(null),0,(null),0
NRSYON20171215,10,(null),0,(null),0,(null),0
NRSYON20180130,10,29968.97,1,71907.31,1,1657.86,1
NRSYON20180130,26,33872.22,1,60991.67,1,1634.03,1
NRSYON20180130,0,38449.31,1,70344.44,1,1886.81,1
NRSYON20180130,20,31608.61,1,70376.98,1,1493.89,1
NRSYON20180130,20,28988.46,1,70247.68,1,1256.53,1
NRSYON20180130,26,32090.74,1,58307.41,1,2046.3,1
NRSYON20180130,10,30980.44,1,71435,1,1627.89,1
NRSYON20180130,0,41202.78,1,71879.17,1,1588.89,1
NRSYON20180130,20,(null),0,(null),0,(null),0
NRSYON20180130,26,(null),0,(null),0,(null),0
NRSYON20180130,0,(null),0,(null),0,(null),0
NRSYON20180130,10,(null),0,(null),0,(null),0
NRSYON20180220,10,40373.49,1,108268.71,1,2536.65,1
NRSYON20180220,0,44726.28,1,109622.03,1,3006.96,1
NRSYON20180220,20,39859.06,1,104277.49,1,2784.99,1
NRSYON20180220,26,39556.43,1,100311.01,1,2655.27,1
NRSYON20180220,20,42439.82,1,98811.5,1,2603.83,1
NRSYON20180220,26,43273.78,1,103115.59,1,2634.21,1
NRSYON20180220,10,45535.17,1,109059.32,1,2620.1,1
NRSYON20180220,0,43071.53,1,111375.69,1,2410.42,1
NRSYON20180220,26,(null),0,(null),0,(null),0
NRSYON20180220,20,(null),0,(null),0,(null),0
NRSYON20180220,10,(null),0,(null),0,(null),0
NRSYON20180220,0,(null),0,(null),0,(null),0
NRSYON20180329,26,(null),9,(null),9,(null),9
NRSYON20180329,0,(null),9,(null),9,(null),9
NRSYON20180329,10,(null),9,(null),9,(null),9
NRSYON20180329,20,(null),9,(null),9,(null),9
NRSYON20180329,26,(null),9,(null),9,(null),9
NRSYON20180329,0,(null),9,(null),9,(null),9
NRSYON20180329,10,(null),9,(null),9,(null),9
NRSYON20180329,20,(null),9,(null),9,(null),9
NRSYON20180329,0,(null),0,(null),0,(null),0
NRSYON20180329,10,(null),0,(null),0,(null),0
NRSYON20180329,20,(null),0,(null),0,(null),0
NRSYON20180329,26,(null),0,(null),0,(null),0
NRSYON20180425,20,39966.46,1,54480.51,1,2325.56,1
NRSYON20180425,10,41265.97,1,45978.47,1,2229.86,1
NRSYON20180425,26,32979.81,1,55707.83,1,2593.72,1
NRSYON20180425,0,48091.59,1,40935.28,1,2130.2,1
NRSYON20180425,0,45607.98,1,34760.63,1,2012.41,1
NRSYON20180425,10,39626.36,1,42494.24,1,2150.91,1
NRSYON20180425,26,14086.84,1,55827.08,1,2994.07,1
NRSYON20180425,20,39849.12,1,51869.06,1,2163.97,1
NRSYON20180425,20,(null),0,(null),0,(null),0
NRSYON20180425,26,(null),0,(null),0,(null),0
NRSYON20180425,10,(null),0,(null),0,(null),0
NRSYON20180425,0,(null),0,(null),0,(null),0
NRSYON20180602,20,13759.9,1,78312.75,1,2312.37,1
NRSYON20180602,0,13806.9,1,80008.52,1,3381.99,1
NRSYON20180602,10,13520,1,81062.22,1,2725.19,1
NRSYON20180602,26,21098.52,1,77730.37,1,2677.04,1
NRSYON20180602,20,16106.29,1,82002.13,1,2941.41,1
NRSYON20180602,10,16631.03,1,76800.86,1,2736.97,1
NRSYON20180602,26,15633.33,1,77981.94,1,2625,1
NRSYON20180602,0,17540.97,1,76230.56,1,3042.36,1
NRSYON20180602,0,(null),0,(null),0,(null),0
NRSYON20180602,10,(null),0,(null),0,(null),0
NRSYON20180602,20,(null),0,(null),0,(null),0
NRSYON20180602,26,(null),0,(null),0,(null),0
NRSYON20180621,0,72751.08,1,63259.68,1,4158.6,1
NRSYON20180621,20,43031.7,1,65558.66,1,3791.67,1
NRSYON20180621,26,23490.7,1,57680.36,1,5267.18,1
NRSYON20180621,10,124998.61,4,24709.03,4,2654.17,4
NRSYON20180621,10,60955.56,1,46696.83,1,4312.7,1
NRSYON20180621,20,51390.82,1,78207.25,1,4506.04,1
NRSYON20180621,26,41942.84,1,74627.31,1,4665.73,1
NRSYON20180621,0,69338.23,1,38799.25,1,3616.01,1
NRSYON20180621,10,(null),0,(null),0,(null),0
NRSYON20180621,0,(null),0,(null),0,(null),0
NRSYON20180621,20,(null),0,(null),0,(null),0
NRSYON20180621,26,(null),0,(null),0,(null),0
NRSYON20180720,10,36062.96,1,21445.54,1,2109.6,1
NRSYON20180720,20,31700,1,23411.11,1,2100,1
NRSYON20180720,0,50596,1,17714.67,1,2548,1
NRSYON20180720,26,27278.26,1,25397.37,1,1576.46,1
NRSYON20180720,0,37269.2,1,13978.17,1,2217.35,1
NRSYON20180720,10,34835.19,1,21462.04,1,2347.22,1
NRSYON20180720,26,27342.57,1,24107.02,1,1745.5,1
NRSYON20180720,20,27651.23,1,27246.78,1,1969.01,1
NRSYON20180720,26,(null),0,(null),0,(null),0
NRSYON20180720,20,(null),0,(null),0,(null),0
NRSYON20180720,10,(null),0,(null),0,(null),0
NRSYON20180720,0,(null),0,(null),0,(null),0
NRSYON20180817,10,39688.89,1,18922.22,1,5200,1
NRSYON20180817,0,37916.67,1,16338.64,1,1022.6,1
NRSYON20180817,20,35986.86,1,20222.22,1,5370.85,1
NRSYON20180817,26,33894.2,1,20672.83,1,5561.11,1
NRSYON20180817,0,36400,1,15514.94,1,5493.7,1
NRSYON20180817,20,36085.43,1,19536.91,1,5527.41,1
NRSYON20180817,26,37987.34,1,18928.43,1,5109.92,1
NRSYON20180817,10,33921.15,1,19178.49,1,5338.23,1
NRSYON20180817,0,(null),0,(null),0,(null),0
NRSYON20180817,10,(null),0,(null),0,(null),0
NRSYON20180817,20,(null),0,(null),0,(null),0
NRSYON20180817,26,(null),0,(null),0,(null),0
NRSYON20180927,20,26137.8,1,55866.79,1,1231.93,1
NRSYON20180927,26,19591.64,1,47163.44,1,1195.94,1
NRSYON20180927,10,24516.6,1,42034.96,1,772.53,1
NRSYON20180927,0,20963.7,1,39646.79,1,1516.67,1
NRSYON20180927,0,23420.16,1,36717.44,1,1281.52,1
NRSYON20180927,20,24221.73,1,47016.67,1,1213.33,1
NRSYON20180927,26,17777.78,1,42766.67,1,1400,1
NRSYON20180927,10,21884.94,1,27974.07,1,1370.62,1
NRSYON20180927,0,(null),0,(null),0,(null),0
NRSYON20180927,26,(null),0,(null),0,(null),0
NRSYON20180927,20,(null),0,(null),0,(null),0
NRSYON20180927,10,(null),0,(null),0,(null),0
NRSYON20181011,20,22530.19,1,31817.03,1,2329.95,1
NRSYON20181011,0,16744.44,1,49377.78,1,3377.78,1
NRSYON20181011,10,22126.12,1,48156.86,1,3840.07,1
NRSYON20181011,26,28909.08,1,48076.7,1,3305.14,1
NRSYON20181011,26,29537.35,1,49350.83,1,3732.51,1
NRSYON20181011,10,21008.64,1,53060.86,1,4010.74,1
NRSYON20181011,20,26182.46,1,45276.49,1,3033.33,1
NRSYON20181011,0,13056.52,1,63370.29,1,3450.97,1
NRSYON20181011,20,(null),0,(null),0,(null),0
NRSYON20181011,10,(null),0,(null),0,(null),0
NRSYON20181011,26,(null),0,(null),0,(null),0
NRSYON20181011,0,(null),0,(null),0,(null),0
NRSYON20181123,10,(null),0,(null),0,(null),0
NRSYON20181123,20,(null),0,(null),0,(null),0
NRSYON20181123,0,(null),0,(null),0,(null),0
NRSYON20181123,20,(null),0,(null),0,(null),0
NRSYON20181123,0,(null),0,(null),0,(null),0
NRSYON20181123,10,(null),0,(null),0,(null),0
NRSYON20181123,10,(null),0,(null),0,(null),0
NRSYON20181123,20,(null),0,(null),0,(null),0
NRSYON20181123,0,(null),0,(null),0,(null),0
NRSYON20181213,0,49097.98,1,115411.11,1,2127.27,1
NRSYON20181213,10,52577.78,1,144935.16,1,6080.52,1
NRSYON20181213,26,25975.93,1,168626.85,1,11278.7,1
NRSYON20181213,20,58127.9,1,130697.1,1,5769.93,1
NRSYON20181213,10,53757.41,1,140259.26,1,5275.93,1
NRSYON20181213,26,29281.78,1,169260,1,10818.89,1
NRSYON20181213,20,59201.12,1,135943.32,1,5487.27,1
NRSYON20181213,0,40776.45,1,144966.17,1,3169.15,1
NRSYON20181213,0,(null),0,(null),0,(null),0
NRSYON20181213,10,(null),0,(null),0,(null),0
NRSYON20181213,26,(null),0,(null),0,(null),0
NRSYON20181213,20,(null),0,(null),0,(null),0
NRSYON20190124,10,5581.33,1,40768,1,2325.56,1
NRSYON20190124,26,3730.65,1,38061.94,1,2428.99,1
NRSYON20190124,0,6913.18,1,36658.66,1,2610.08,1
NRSYON20190124,20,4007.9,1,38836.41,1,2326.77,1
NRSYON20190124,20,1897.39,1,36986.69,1,1747.6,1
NRSYON20190124,26,5318.44,1,38826.67,1,3296.22,1
NRSYON20190124,10,9563.43,1,33577.31,1,1994.14,1
NRSYON20190124,0,3965.14,1,23295.21,1,3271.24,1
NRSYON20190124,10,(null),0,(null),0,(null),0
NRSYON20190124,0,(null),0,(null),0,(null),0
NRSYON20190124,20,(null),0,(null),0,(null),0
NRSYON20190124,26,(null),0,(null),0,(null),0
NRSYON20190213,10,2420.54,1,15273.91,1,2297.98,1
NRSYON20190213,26,3208.59,1,35011.41,1,3451.26,1
NRSYON20190213,20,3730.18,1,35129.28,1,3497.9,1
NRSYON20190213,0,10881.48,1,26465.43,1,4397.53,1
NRSYON20190213,20,3370.37,1,36548.3,1,3518.67,1
NRSYON20190213,26,2992.34,1,33025.08,1,3060.66,1
NRSYON20190213,10,2590.97,1,15087.67,1,2306.6,1
NRSYON20190213,0,10616.67,1,26127.11,1,3215.33,1
NRSYON20190213,20,(null),0,(null),0,(null),0
NRSYON20190213,0,(null),0,(null),0,(null),0
NRSYON20190213,10,(null),0,(null),0,(null),0
NRSYON20190213,26,(null),0,(null),0,(null),0
NRSYON20190313,20,87514.64,1,81531.24,1,3770.85,1
NRSYON20190313,26,79383.98,1,79195.87,1,4385.4,1
NRSYON20190313,0,53152.27,1,102168.18,1,1597.1,1
NRSYON20190313,10,79321.67,1,83214.44,1,3109.17,1
NRSYON20190313,26,56754.63,1,77626.85,1,3358.33,1
NRSYON20190313,20,88265.4,1,80119.07,1,4067.42,1
NRSYON20190313,0,63025.93,1,106606.28,1,2315.3,1
NRSYON20190313,10,76696.15,1,79810.37,1,2750.22,1
NRSYON20190313,26,(null),0,(null),0,(null),0
NRSYON20190313,0,(null),0,(null),0,(null),0
NRSYON20190313,20,(null),0,(null),0,(null),0
NRSYON20190313,10,(null),0,(null),0,(null),0
NRSYON20190507,0,5555.43,1,76265.04,1,2226.72,1
NRSYON20190507,26,2703.17,1,89215.08,1,1516.67,1
NRSYON20190507,10,6407.04,1,91710.78,1,2522.77,1
NRSYON20190507,20,5348.78,1,96136.44,1,1536.89,1
NRSYON20190507,26,5025.22,1,91242.67,1,1476.22,1
NRSYON20190507,20,3010.86,1,68676.91,1,2078.4,1
NRSYON20190507,10,8885.52,1,74556.68,1,2073.29,1
NRSYON20190507,0,8935.69,1,79940.97,1,2730,1
NRSYON20190507,0,(null),0,(null),0,(null),0
NRSYON20190507,20,(null),0,(null),0,(null),0
NRSYON20190507,26,(null),0,(null),0,(null),0
NRSYON20190507,10,(null),0,(null),0,(null),0
NRSYON20190528,20,6066.67,1,78999.71,1,1955.7,1
NRSYON20190528,10,2871.56,1,56905.33,1,2912,1
NRSYON20190528,0,2979.41,1,86079.26,1,889.78,1
NRSYON20190528,26,2710.64,1,117977.3,1,4474.7,1
NRSYON20190528,26,2836.73,1,88781.17,1,3005.25,1
NRSYON20190528,20,5209.42,1,111595.89,1,3758.7,1
